Date,Adj Close,Close,High,Low,Open,Volume,Percentage_change
2003-12-29 00:00:00+00:00,1109.47998,1109.47998,1109.47998,1095.890015,1095.890015,1058800000,0.012400848
2003-12-30 00:00:00+00:00,1109.640015,1109.640015,1109.75,1106.410034,1109.47998,1012600000,0.000144243
2003-12-31 00:00:00+00:00,1111.920044,1111.920044,1112.560059,1106.209961,1109.640015,1027500000,0.002054747
2004-01-02 00:00:00+00:00,1108.47998,1108.47998,1118.849976,1105.079956,1111.920044,1153200000,-0.003093805
2004-01-05 00:00:00+00:00,1122.219971,1122.219971,1122.219971,1108.47998,1108.47998,1578200000,0.012395344
2004-01-06 00:00:00+00:00,1123.670044,1123.670044,1124.459961,1118.439941,1122.219971,1494500000,0.001292147
2004-01-07 00:00:00+00:00,1126.329956,1126.329956,1126.329956,1116.449951,1123.670044,1704900000,0.002367165
2004-01-08 00:00:00+00:00,1131.920044,1131.920044,1131.920044,1124.910034,1126.329956,1868400000,0.0049631
2004-01-09 00:00:00+00:00,1121.859985,1121.859985,1131.920044,1120.900024,1131.920044,1720700000,-0.008887605
2004-01-12 00:00:00+00:00,1127.22998,1127.22998,1127.849976,1120.900024,1121.859985,1510200000,0.004786689
2004-01-13 00:00:00+00:00,1121.219971,1121.219971,1129.069946,1115.189941,1127.22998,1595900000,-0.005331662
2004-01-14 00:00:00+00:00,1130.52002,1130.52002,1130.75,1121.219971,1121.219971,1514600000,0.00829458
2004-01-15 00:00:00+00:00,1132.050049,1132.050049,1137.109985,1124.540039,1130.52002,1695000000,0.001353385
2004-01-16 00:00:00+00:00,1139.829956,1139.829956,1139.829956,1132.050049,1132.050049,1721100000,0.006872406
2004-01-20 00:00:00+00:00,1138.77002,1138.77002,1142.930054,1135.400024,1139.829956,1698200000,-0.000929908
2004-01-21 00:00:00+00:00,1147.619995,1147.619995,1149.209961,1134.619995,1138.77002,1757600000,0.007771521
2004-01-22 00:00:00+00:00,1143.939941,1143.939941,1150.51001,1143.01001,1147.619995,1693700000,-0.003206683
2004-01-23 00:00:00+00:00,1141.550049,1141.550049,1150.310059,1136.849976,1143.939941,1561200000,-0.002089177
2004-01-26 00:00:00+00:00,1155.369995,1155.369995,1155.380005,1141,1141.550049,1480600000,0.012106299
2004-01-27 00:00:00+00:00,1144.050049,1144.050049,1155.369995,1144.050049,1155.369995,1673100000,-0.009797681
2004-01-28 00:00:00+00:00,1128.47998,1128.47998,1149.140015,1126.5,1144.050049,1842000000,-0.013609604
2004-01-29 00:00:00+00:00,1134.109985,1134.109985,1134.390015,1122.380005,1128.47998,1921900000,0.004989016
2004-01-30 00:00:00+00:00,1131.130005,1131.130005,1134.170044,1127.72998,1134.109985,1635000000,-0.002627594
2004-02-02 00:00:00+00:00,1135.26001,1135.26001,1142.449951,1127.869995,1131.130005,1599200000,0.00365122
2004-02-03 00:00:00+00:00,1136.030029,1136.030029,1137.439941,1131.329956,1135.26001,1476900000,0.000678276
2004-02-04 00:00:00+00:00,1126.52002,1126.52002,1136.030029,1124.73999,1136.030029,1634800000,-0.008371266
2004-02-05 00:00:00+00:00,1128.589966,1128.589966,1131.170044,1124.439941,1126.52002,1566600000,0.00183747
2004-02-06 00:00:00+00:00,1142.76001,1142.76001,1142.790039,1128.390015,1128.589966,1477600000,0.012555529
2004-02-09 00:00:00+00:00,1139.810059,1139.810059,1144.459961,1139.209961,1142.76001,1303500000,-0.002581427
2004-02-10 00:00:00+00:00,1145.540039,1145.540039,1147.02002,1138.699951,1139.810059,1403900000,0.005027136
2004-02-11 00:00:00+00:00,1157.76001,1157.76001,1158.890015,1142.329956,1145.540039,1699300000,0.010667432
2004-02-12 00:00:00+00:00,1152.109985,1152.109985,1157.76001,1151.439941,1157.76001,1464300000,-0.004880134
2004-02-13 00:00:00+00:00,1145.810059,1145.810059,1156.880005,1143.23999,1152.109985,1329200000,-0.005468164
2004-02-17 00:00:00+00:00,1156.98999,1156.98999,1158.97998,1145.810059,1145.810059,1396500000,0.009757229
2004-02-18 00:00:00+00:00,1151.819946,1151.819946,1157.400024,1149.540039,1156.98999,1382400000,-0.00446853
2004-02-19 00:00:00+00:00,1147.060059,1147.060059,1158.569946,1146.849976,1151.819946,1562800000,-0.004132493
2004-02-20 00:00:00+00:00,1144.109985,1144.109985,1149.810059,1139,1147.060059,1479600000,-0.002571856
2004-02-23 00:00:00+00:00,1140.98999,1140.98999,1146.689941,1136.97998,1144.109985,1380400000,-0.002727006
2004-02-24 00:00:00+00:00,1139.089966,1139.089966,1144.540039,1134.430054,1140.98999,1543600000,-0.001665242
2004-02-25 00:00:00+00:00,1143.670044,1143.670044,1145.23999,1138.959961,1139.089966,1360700000,0.004020822
2004-02-26 00:00:00+00:00,1144.910034,1144.910034,1147.22998,1138.619995,1143.670044,1383900000,0.00108422
2004-02-27 00:00:00+00:00,1144.939941,1144.939941,1151.680054,1141.800049,1145.800049,1540400000,2.61E-05
2004-03-01 00:00:00+00:00,1155.969971,1155.969971,1157.449951,1144.939941,1144.939941,1497100000,0.009633719
2004-03-02 00:00:00+00:00,1149.099976,1149.099976,1156.540039,1147.310059,1155.969971,1476000000,-0.005943057
2004-03-03 00:00:00+00:00,1151.030029,1151.030029,1152.439941,1143.780029,1149.099976,1334500000,0.001679622
2004-03-04 00:00:00+00:00,1154.869995,1154.869995,1154.969971,1149.810059,1151.030029,1265800000,0.003336113
2004-03-05 00:00:00+00:00,1156.859985,1156.859985,1163.22998,1148.77002,1154.869995,1398200000,0.001723129
2004-03-08 00:00:00+00:00,1147.199951,1147.199951,1159.939941,1146.969971,1156.859985,1254400000,-0.008350219
2004-03-09 00:00:00+00:00,1140.579956,1140.579956,1147.319946,1136.839966,1147.199951,1499400000,-0.005770568
2004-03-10 00:00:00+00:00,1123.890015,1123.890015,1141.449951,1122.530029,1140.579956,1648400000,-0.014632855
2004-03-11 00:00:00+00:00,1106.780029,1106.780029,1125.959961,1105.869995,1123.890015,1889900000,-0.015223897
2004-03-12 00:00:00+00:00,1120.569946,1120.569946,1120.630005,1106.780029,1106.780029,1388500000,0.012459492
2004-03-15 00:00:00+00:00,1104.48999,1104.48999,1120.569946,1103.359985,1120.569946,1600600000,-0.014349801
2004-03-16 00:00:00+00:00,1110.699951,1110.699951,1113.76001,1102.609985,1104.48999,1500700000,0.005622469
2004-03-17 00:00:00+00:00,1123.75,1123.75,1125.76001,1110.699951,1110.699951,1490100000,0.011749392
2004-03-18 00:00:00+00:00,1122.319946,1122.319946,1125.5,1113.25,1123.75,1369200000,-0.001272573
2004-03-19 00:00:00+00:00,1109.780029,1109.780029,1122.719971,1109.689941,1122.319946,1457400000,-0.01117321
2004-03-22 00:00:00+00:00,1095.400024,1095.400024,1109.780029,1089.540039,1109.780029,1452300000,-0.012957527
2004-03-23 00:00:00+00:00,1093.949951,1093.949951,1101.52002,1091.569946,1095.400024,1458200000,-0.001323784
2004-03-24 00:00:00+00:00,1091.329956,1091.329956,1098.319946,1087.160034,1093.949951,1527800000,-0.002394986
2004-03-25 00:00:00+00:00,1109.189941,1109.189941,1110.380005,1091.329956,1091.329956,1471700000,0.01636534
2004-03-26 00:00:00+00:00,1108.060059,1108.060059,1115.27002,1106.130005,1109.189941,1319100000,-0.001018656
2004-03-29 00:00:00+00:00,1122.469971,1122.469971,1124.369995,1108.060059,1108.060059,1405500000,0.013004631
2004-03-30 00:00:00+00:00,1127,1127,1127.599976,1119.660034,1122.469971,1332400000,0.004035769
2004-03-31 00:00:00+00:00,1126.209961,1126.209961,1130.829956,1121.459961,1127,1560700000,-0.000701011
2004-04-01 00:00:00+00:00,1132.170044,1132.170044,1135.670044,1126.199951,1126.209961,1560700000,0.00529216
2004-04-02 00:00:00+00:00,1141.810059,1141.810059,1144.810059,1132.170044,1132.170044,1629200000,0.008514635
2004-04-05 00:00:00+00:00,1150.569946,1150.569946,1150.569946,1141.640015,1141.810059,1413700000,0.007671931
2004-04-06 00:00:00+00:00,1148.160034,1148.160034,1150.569946,1143.300049,1150.569946,1397700000,-0.002094538
2004-04-07 00:00:00+00:00,1140.530029,1140.530029,1148.160034,1138.410034,1148.160034,1458800000,-0.006645419
2004-04-08 00:00:00+00:00,1139.319946,1139.319946,1148.969971,1134.52002,1140.530029,1199800000,-0.001060983
2004-04-12 00:00:00+00:00,1145.199951,1145.199951,1147.290039,1139.319946,1139.319946,1102400000,0.005160978
2004-04-13 00:00:00+00:00,1129.439941,1129.439941,1147.780029,1127.699951,1145.199951,1423200000,-0.013761797
2004-04-14 00:00:00+00:00,1128.170044,1128.170044,1132.52002,1122.150024,1129.439941,1547700000,-0.00112436
2004-04-15 00:00:00+00:00,1128.839966,1128.839966,1134.079956,1120.75,1128.170044,1568700000,0.000593813
2004-04-16 00:00:00+00:00,1134.609985,1134.609985,1136.800049,1126.900024,1128.839966,1487800000,0.005111459
2004-04-19 00:00:00+00:00,1135.819946,1135.819946,1136.180054,1129.839966,1134.560059,1194900000,0.001066411
2004-04-20 00:00:00+00:00,1118.150024,1118.150024,1139.26001,1118.089966,1135.819946,1508500000,-0.015556974
2004-04-21 00:00:00+00:00,1124.089966,1124.089966,1125.719971,1116.030029,1118.150024,1738100000,0.005312294
2004-04-22 00:00:00+00:00,1139.930054,1139.930054,1142.77002,1121.949951,1124.089966,1826700000,0.014091477
2004-04-23 00:00:00+00:00,1140.599976,1140.599976,1141.920044,1134.810059,1139.930054,1396100000,0.000587687
2004-04-26 00:00:00+00:00,1135.530029,1135.530029,1145.079956,1132.910034,1140.599976,1290600000,-0.004444982
2004-04-27 00:00:00+00:00,1138.109985,1138.109985,1146.560059,1135.530029,1135.530029,1518000000,0.002272028
2004-04-28 00:00:00+00:00,1122.410034,1122.410034,1138.109985,1121.699951,1138.109985,1855600000,-0.013794757
2004-04-29 00:00:00+00:00,1113.890015,1113.890015,1128.800049,1108.040039,1122.410034,1859000000,-0.007590826
2004-04-30 00:00:00+00:00,1107.300049,1107.300049,1119.26001,1107.22998,1113.890015,1634700000,-0.005916173
2004-05-03 00:00:00+00:00,1117.48999,1117.48999,1118.719971,1107.300049,1107.300049,1571600000,0.009202511
2004-05-04 00:00:00+00:00,1119.550049,1119.550049,1127.73999,1112.890015,1117.48999,1662100000,0.001843469
2004-05-05 00:00:00+00:00,1121.530029,1121.530029,1125.069946,1117.900024,1119.550049,1469000000,0.00176855
2004-05-06 00:00:00+00:00,1113.98999,1113.98999,1121.530029,1106.300049,1121.530029,1509300000,-0.006722993
2004-05-07 00:00:00+00:00,1098.699951,1098.699951,1117.300049,1098.630005,1113.98999,1653600000,-0.013725473
2004-05-10 00:00:00+00:00,1087.119995,1087.119995,1098.699951,1079.630005,1098.699951,1918400000,-0.010539689
2004-05-11 00:00:00+00:00,1095.449951,1095.449951,1095.689941,1087.119995,1087.119995,1533800000,0.007662407
2004-05-12 00:00:00+00:00,1097.280029,1097.280029,1097.550049,1076.319946,1095.449951,1697600000,0.001670618
2004-05-13 00:00:00+00:00,1096.439941,1096.439941,1102.77002,1091.76001,1097.280029,1411100000,-0.000765609
2004-05-14 00:00:00+00:00,1095.699951,1095.699951,1102.099976,1088.23999,1096.439941,1335900000,-0.000674903
2004-05-17 00:00:00+00:00,1084.099976,1084.099976,1095.699951,1079.359985,1095.699951,1430100000,-0.010586818
2004-05-18 00:00:00+00:00,1091.48999,1091.48999,1094.099976,1084.099976,1084.099976,1353000000,0.006816728
2004-05-19 00:00:00+00:00,1088.680054,1088.680054,1105.930054,1088.48999,1091.48999,1548600000,-0.002574404
2004-05-20 00:00:00+00:00,1089.189941,1089.189941,1092.619995,1085.430054,1088.680054,1211000000,0.000468354
2004-05-21 00:00:00+00:00,1093.560059,1093.560059,1099.640015,1089.189941,1089.189941,1258600000,0.004012264
2004-05-24 00:00:00+00:00,1095.410034,1095.410034,1101.280029,1091.77002,1093.560059,1227500000,0.0016917
2004-05-25 00:00:00+00:00,1113.050049,1113.050049,1113.800049,1090.73999,1095.410034,1545700000,0.016103572
2004-05-26 00:00:00+00:00,1114.939941,1114.939941,1116.709961,1109.910034,1113.050049,1369400000,0.00169794
2004-05-27 00:00:00+00:00,1121.280029,1121.280029,1123.949951,1114.859985,1114.939941,1447500000,0.005686484
2004-05-28 00:00:00+00:00,1120.680054,1120.680054,1122.689941,1118.099976,1121.280029,1172600000,-0.000535081
2004-06-01 00:00:00+00:00,1121.199951,1121.199951,1122.699951,1113.319946,1120.680054,1238000000,0.000463912
2004-06-02 00:00:00+00:00,1124.98999,1124.98999,1128.099976,1118.640015,1121.199951,1251700000,0.003380342
2004-06-03 00:00:00+00:00,1116.640015,1116.640015,1125.310059,1116.569946,1124.98999,1232400000,-0.007422267
2004-06-04 00:00:00+00:00,1122.5,1122.5,1129.170044,1116.640015,1116.640015,1115300000,0.005247873
2004-06-07 00:00:00+00:00,1140.420044,1140.420044,1140.540039,1122.5,1122.5,1211800000,0.015964404
2004-06-08 00:00:00+00:00,1142.180054,1142.180054,1142.180054,1135.449951,1140.420044,1190300000,0.0015433
2004-06-09 00:00:00+00:00,1131.329956,1131.329956,1142.180054,1131.170044,1142.180054,1276800000,-0.009499463
2004-06-10 00:00:00+00:00,1136.469971,1136.469971,1136.469971,1131.329956,1131.329956,1160600000,0.004543338
2004-06-14 00:00:00+00:00,1125.290039,1125.290039,1136.469971,1122.160034,1136.469971,1179400000,-0.009837419
2004-06-15 00:00:00+00:00,1132.01001,1132.01001,1137.359985,1125.290039,1125.290039,1345900000,0.005971768
2004-06-16 00:00:00+00:00,1133.560059,1133.560059,1135.280029,1130.550049,1132.01001,1168400000,0.001369289
2004-06-17 00:00:00+00:00,1132.050049,1132.050049,1133.560059,1126.890015,1133.560059,1296700000,-0.001332095
2004-06-18 00:00:00+00:00,1135.02002,1135.02002,1138.959961,1129.829956,1132.050049,1500600000,0.002623533
2004-06-21 00:00:00+00:00,1130.300049,1130.300049,1138.050049,1129.640015,1135.02002,1123900000,-0.004158491
2004-06-22 00:00:00+00:00,1134.410034,1134.410034,1135.050049,1124.369995,1130.300049,1382300000,0.00363619
2004-06-23 00:00:00+00:00,1144.060059,1144.060059,1145.150024,1131.72998,1134.410034,1444200000,0.008506646
2004-06-24 00:00:00+00:00,1140.650024,1140.650024,1146.339966,1139.939941,1144.060059,1394900000,-0.002980643
2004-06-25 00:00:00+00:00,1134.430054,1134.430054,1145.969971,1134.23999,1140.650024,1812900000,-0.005453005
2004-06-28 00:00:00+00:00,1133.349976,1133.349976,1142.599976,1131.719971,1134.430054,1354600000,-0.000952089
2004-06-29 00:00:00+00:00,1136.199951,1136.199951,1138.26001,1131.810059,1133.349976,1375000000,0.002514647
2004-06-30 00:00:00+00:00,1140.839966,1140.839966,1144.199951,1133.619995,1136.199951,1473800000,0.004083801
2004-07-01 00:00:00+00:00,1128.939941,1128.939941,1140.839966,1123.060059,1140.839966,1495700000,-0.010430932
2004-07-02 00:00:00+00:00,1125.380005,1125.380005,1129.150024,1123.26001,1128.939941,1085000000,-0.003153344
2004-07-06 00:00:00+00:00,1116.209961,1116.209961,1125.380005,1113.209961,1125.380005,1283300000,-0.008148398
2004-07-07 00:00:00+00:00,1118.329956,1118.329956,1122.369995,1114.920044,1116.209961,1328600000,0.00189928
2004-07-08 00:00:00+00:00,1109.109985,1109.109985,1119.119995,1108.719971,1118.329956,1401100000,-0.00824441
2004-07-09 00:00:00+00:00,1112.810059,1112.810059,1115.569946,1109.109985,1109.109985,1186300000,0.003336074
2004-07-12 00:00:00+00:00,1114.349976,1114.349976,1116.109985,1106.709961,1112.810059,1114600000,0.001383809
2004-07-13 00:00:00+00:00,1115.140015,1115.140015,1116.300049,1112.98999,1114.349976,1199700000,0.000708969
2004-07-14 00:00:00+00:00,1111.469971,1111.469971,1119.599976,1107.829956,1115.140015,1462000000,-0.003291106
2004-07-15 00:00:00+00:00,1106.689941,1106.689941,1114.630005,1106.670044,1111.469971,1408700000,-0.004300637
2004-07-16 00:00:00+00:00,1101.390015,1101.390015,1112.170044,1101.069946,1106.689941,1450300000,-0.00478899
2004-07-19 00:00:00+00:00,1100.900024,1100.900024,1105.52002,1096.550049,1101.390015,1319900000,-0.000444883
2004-07-20 00:00:00+00:00,1108.670044,1108.670044,1108.880005,1099.099976,1100.900024,1445800000,0.007057879
2004-07-21 00:00:00+00:00,1093.880005,1093.880005,1116.27002,1093.880005,1108.670044,1679500000,-0.013340343
2004-07-22 00:00:00+00:00,1096.839966,1096.839966,1099.660034,1084.160034,1093.880005,1680800000,0.002705928
2004-07-23 00:00:00+00:00,1086.199951,1086.199951,1096.839966,1083.560059,1096.839966,1337500000,-0.009700608
2004-07-26 00:00:00+00:00,1084.069946,1084.069946,1089.819946,1078.780029,1086.199951,1413400000,-0.001960969
2004-07-27 00:00:00+00:00,1094.829956,1094.829956,1096.650024,1084.069946,1084.069946,1610800000,0.009925568
2004-07-28 00:00:00+00:00,1095.420044,1095.420044,1098.839966,1082.170044,1094.829956,1554300000,0.000538977
2004-07-29 00:00:00+00:00,1100.430054,1100.430054,1103.51001,1095.420044,1095.420044,1530100000,0.004573597
2004-07-30 00:00:00+00:00,1101.719971,1101.719971,1103.72998,1096.959961,1100.430054,1298200000,0.001172194
2004-08-02 00:00:00+00:00,1106.619995,1106.619995,1108.599976,1097.339966,1101.719971,1276000000,0.004447613
2004-08-03 00:00:00+00:00,1099.689941,1099.689941,1106.619995,1099.26001,1106.619995,1338300000,-0.006262361
2004-08-04 00:00:00+00:00,1098.630005,1098.630005,1102.449951,1092.400024,1099.689941,1369200000,-0.00096385
2004-08-05 00:00:00+00:00,1080.699951,1080.699951,1098.790039,1079.97998,1098.630005,1397400000,-0.016320375
2004-08-06 00:00:00+00:00,1063.969971,1063.969971,1080.699951,1062.22998,1080.699951,1521000000,-0.01548069
2004-08-09 00:00:00+00:00,1065.219971,1065.219971,1069.459961,1063.969971,1063.969971,1086000000,0.001174845
2004-08-10 00:00:00+00:00,1079.040039,1079.040039,1079.040039,1065.219971,1065.219971,1245600000,0.01297391
2004-08-11 00:00:00+00:00,1075.790039,1075.790039,1079.040039,1065.920044,1079.040039,1410400000,-0.003011936
2004-08-12 00:00:00+00:00,1063.22998,1063.22998,1075.790039,1062.819946,1075.790039,1405100000,-0.011675195
2004-08-13 00:00:00+00:00,1064.800049,1064.800049,1067.579956,1060.719971,1063.22998,1175100000,0.001476697
2004-08-16 00:00:00+00:00,1079.339966,1079.339966,1080.660034,1064.800049,1064.800049,1206200000,0.013655068
2004-08-17 00:00:00+00:00,1081.709961,1081.709961,1086.780029,1079.339966,1079.339966,1267800000,0.002195782
2004-08-18 00:00:00+00:00,1095.170044,1095.170044,1095.170044,1078.930054,1081.709961,1282500000,0.012443338
2004-08-19 00:00:00+00:00,1091.22998,1091.22998,1095.170044,1086.280029,1095.170044,1249400000,-0.003597673
2004-08-20 00:00:00+00:00,1098.349976,1098.349976,1100.26001,1089.569946,1091.22998,1199900000,0.006524743
2004-08-23 00:00:00+00:00,1095.680054,1095.680054,1101.400024,1094.72998,1098.349976,1021900000,-0.002430848
2004-08-24 00:00:00+00:00,1096.189941,1096.189941,1100.939941,1092.819946,1095.680054,1092500000,0.000465362
2004-08-25 00:00:00+00:00,1104.959961,1104.959961,1106.290039,1093.23999,1096.189941,1192200000,0.008000456
2004-08-26 00:00:00+00:00,1105.089966,1105.089966,1106.780029,1102.459961,1104.959961,1023600000,0.000117656
2004-08-27 00:00:00+00:00,1107.77002,1107.77002,1109.680054,1104.619995,1105.089966,845400000,0.002425191
2004-08-30 00:00:00+00:00,1099.150024,1099.150024,1107.77002,1099.150024,1107.77002,843100000,-0.007781394
2004-08-31 00:00:00+00:00,1104.23999,1104.23999,1104.23999,1094.719971,1099.150024,1138200000,0.00463082
2004-09-01 00:00:00+00:00,1105.910034,1105.910034,1109.23999,1099.180054,1104.23999,1142100000,0.001512392
2004-09-02 00:00:00+00:00,1118.310059,1118.310059,1119.109985,1105.599976,1105.910034,1118400000,0.011212507
2004-09-03 00:00:00+00:00,1113.630005,1113.630005,1120.800049,1113.569946,1118.310059,924170000,-0.004184934
2004-09-07 00:00:00+00:00,1121.300049,1121.300049,1124.079956,1113.630005,1113.630005,1214400000,0.006887426
2004-09-08 00:00:00+00:00,1116.27002,1116.27002,1123.050049,1116.27002,1121.300049,1246300000,-0.004485891
2004-09-09 00:00:00+00:00,1118.380005,1118.380005,1121.300049,1113.619995,1116.27002,1371300000,0.001890211
2004-09-10 00:00:00+00:00,1123.920044,1123.920044,1125.26001,1114.390015,1118.380005,1261200000,0.004953628
2004-09-13 00:00:00+00:00,1125.819946,1125.819946,1129.780029,1123.349976,1123.920044,1299800000,0.001690425
2004-09-14 00:00:00+00:00,1128.329956,1128.329956,1129.459961,1124.719971,1125.819946,1204500000,0.002229495
2004-09-15 00:00:00+00:00,1120.369995,1120.369995,1128.329956,1119.819946,1128.329956,1256000000,-0.007054639
2004-09-16 00:00:00+00:00,1123.5,1123.5,1126.060059,1120.369995,1120.369995,1113900000,0.002793724
2004-09-17 00:00:00+00:00,1128.550049,1128.550049,1130.140015,1123.5,1123.5,1422600000,0.004494926
2004-09-20 00:00:00+00:00,1122.199951,1122.199951,1128.550049,1120.339966,1128.550049,1197600000,-0.005626775
2004-09-21 00:00:00+00:00,1129.300049,1129.300049,1131.540039,1122.199951,1122.199951,1325000000,0.006326945
2004-09-22 00:00:00+00:00,1113.560059,1113.560059,1129.300049,1112.670044,1129.300049,1379900000,-0.013937828
2004-09-23 00:00:00+00:00,1108.359985,1108.359985,1113.609985,1108.050049,1113.560059,1286300000,-0.004669773
2004-09-24 00:00:00+00:00,1110.109985,1110.109985,1113.810059,1108.359985,1108.359985,1255400000,0.001578909
2004-09-27 00:00:00+00:00,1103.52002,1103.52002,1110.109985,1103.23999,1110.109985,1263500000,-0.005936318
2004-09-28 00:00:00+00:00,1110.060059,1110.060059,1111.77002,1101.290039,1103.52002,1396600000,0.005926525
2004-09-29 00:00:00+00:00,1114.800049,1114.800049,1114.800049,1107.420044,1110.060059,1402900000,0.00427003
2004-09-30 00:00:00+00:00,1114.579956,1114.579956,1116.310059,1109.680054,1114.800049,1748000000,-0.000197428
2004-10-01 00:00:00+00:00,1131.5,1131.5,1131.640015,1114.579956,1114.579956,1582200000,0.015180646
2004-10-04 00:00:00+00:00,1135.170044,1135.170044,1140.130005,1131.5,1131.5,1534000000,0.003243521
2004-10-05 00:00:00+00:00,1134.47998,1134.47998,1137.869995,1132.030029,1135.170044,1418400000,-0.000607894
2004-10-06 00:00:00+00:00,1142.050049,1142.050049,1142.050049,1132.939941,1134.47998,1416700000,0.006672721
2004-10-07 00:00:00+00:00,1130.650024,1130.650024,1142.050049,1130.5,1142.050049,1447500000,-0.009982071
2004-10-08 00:00:00+00:00,1122.140015,1122.140015,1132.920044,1120.189941,1130.650024,1291600000,-0.007526652
2004-10-11 00:00:00+00:00,1124.390015,1124.390015,1126.199951,1122.140015,1122.140015,943800000,0.002005097
2004-10-12 00:00:00+00:00,1121.839966,1121.839966,1124.390015,1115.77002,1124.390015,1320100000,-0.00226794
2004-10-13 00:00:00+00:00,1113.650024,1113.650024,1127.01001,1109.630005,1121.839966,1546200000,-0.007300454
2004-10-14 00:00:00+00:00,1103.290039,1103.290039,1114.959961,1102.060059,1113.650024,1489500000,-0.00930273
2004-10-15 00:00:00+00:00,1108.199951,1108.199951,1113.170044,1102.140015,1103.290039,1645100000,0.004450246
2004-10-18 00:00:00+00:00,1114.02002,1114.02002,1114.459961,1103.329956,1108.199951,1373300000,0.005251822
2004-10-19 00:00:00+00:00,1103.22998,1103.22998,1117.959961,1103.150024,1114.02002,1737500000,-0.009685678
2004-10-20 00:00:00+00:00,1103.660034,1103.660034,1104.089966,1094.25,1103.22998,1685700000,0.000389813
2004-10-21 00:00:00+00:00,1106.48999,1106.48999,1108.869995,1098.469971,1103.660034,1673000000,0.002564156
2004-10-22 00:00:00+00:00,1095.73999,1095.73999,1108.140015,1095.469971,1106.48999,1469600000,-0.009715406
2004-10-25 00:00:00+00:00,1094.800049,1094.800049,1096.810059,1090.290039,1095.73999,1380500000,-0.000857814
2004-10-26 00:00:00+00:00,1111.089966,1111.089966,1111.099976,1094.810059,1094.810059,1685400000,0.014879354
2004-10-27 00:00:00+00:00,1125.400024,1125.400024,1126.290039,1107.430054,1111.089966,1741900000,0.012879298
2004-10-28 00:00:00+00:00,1127.439941,1127.439941,1130.670044,1120.599976,1125.339966,1628200000,0.001812615
2004-10-29 00:00:00+00:00,1130.199951,1130.199951,1131.400024,1124.619995,1127.439941,1500800000,0.002448033
2004-11-01 00:00:00+00:00,1130.51001,1130.51001,1133.410034,1127.599976,1130.199951,1395900000,0.00027434
2004-11-02 00:00:00+00:00,1130.560059,1130.560059,1140.47998,1128.119995,1130.51001,1659000000,4.43E-05
2004-11-03 00:00:00+00:00,1143.199951,1143.199951,1147.569946,1130.540039,1130.540039,1767500000,0.011180204
2004-11-04 00:00:00+00:00,1161.670044,1161.670044,1161.670044,1142.339966,1143.199951,1782700000,0.016156485
2004-11-05 00:00:00+00:00,1166.170044,1166.170044,1170.869995,1160.660034,1161.670044,1724400000,0.003873733
2004-11-08 00:00:00+00:00,1164.890015,1164.890015,1166.77002,1162.319946,1166.170044,1358700000,-0.001097635
2004-11-09 00:00:00+00:00,1164.079956,1164.079956,1168.959961,1162.47998,1164.890015,1450800000,-0.000695395
2004-11-10 00:00:00+00:00,1162.910034,1162.910034,1169.25,1162.51001,1164.079956,1504300000,-0.001005018
2004-11-11 00:00:00+00:00,1173.47998,1173.47998,1174.800049,1162.910034,1162.910034,1393000000,0.009089221
2004-11-12 00:00:00+00:00,1184.170044,1184.170044,1184.170044,1171.430054,1173.47998,1531600000,0.009109711
2004-11-15 00:00:00+00:00,1183.810059,1183.810059,1184.47998,1179.849976,1184.170044,1453300000,-0.000303998
2004-11-16 00:00:00+00:00,1175.430054,1175.430054,1183.810059,1175.319946,1183.810059,1364400000,-0.007078842
2004-11-17 00:00:00+00:00,1181.939941,1181.939941,1188.459961,1175.430054,1175.430054,1684200000,0.005538303
2004-11-18 00:00:00+00:00,1183.550049,1183.550049,1184.900024,1180.150024,1181.939941,1456700000,0.001362258
2004-11-19 00:00:00+00:00,1170.339966,1170.339966,1184,1169.189941,1183.550049,1526600000,-0.011161406
2004-11-22 00:00:00+00:00,1177.23999,1177.23999,1178.180054,1167.890015,1170.339966,1392700000,0.005895744
2004-11-23 00:00:00+00:00,1176.939941,1176.939941,1179.52002,1171.410034,1177.23999,1428300000,-0.000254875
2004-11-24 00:00:00+00:00,1181.76001,1181.76001,1182.459961,1176.939941,1176.939941,1149600000,0.004095424
2004-11-26 00:00:00+00:00,1182.650024,1182.650024,1186.619995,1181.079956,1181.76001,504580000,0.000753126
2004-11-29 00:00:00+00:00,1178.569946,1178.569946,1186.939941,1172.369995,1182.650024,1378500000,-0.003449945
2004-11-30 00:00:00+00:00,1173.819946,1173.819946,1178.660034,1173.810059,1178.569946,1553500000,-0.004030308
2004-12-01 00:00:00+00:00,1191.369995,1191.369995,1191.369995,1173.780029,1173.780029,1772800000,0.014951227
2004-12-02 00:00:00+00:00,1190.329956,1190.329956,1194.800049,1186.719971,1191.369995,1774900000,-0.000872977
2004-12-03 00:00:00+00:00,1191.170044,1191.170044,1197.459961,1187.709961,1190.329956,1566700000,0.000705761
2004-12-06 00:00:00+00:00,1190.25,1190.25,1192.410034,1185.180054,1191.170044,1354400000,-0.000772387
2004-12-07 00:00:00+00:00,1177.069946,1177.069946,1192.170044,1177.069946,1190.25,1533900000,-0.011073349
2004-12-08 00:00:00+00:00,1182.810059,1182.810059,1184.050049,1177.069946,1177.069946,1525200000,0.004876611
